,ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
927,MingYa01  ,2003,Yao,Ming,west,N,1,18,16.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,14.0,8.0,0.0,0.0,2.0,0.0
928,MingYa01  ,2002,Yao,Ming,west,N,1,17,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
929,MitchMi01 ,1981,Mike,Mitchell,east,N,1,15,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,2.0,0.0,0.0
930,MitchMi01 ,1980,Mike,Mitchell,east,N,1,15,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,2.0,0.0,0.0
931,MixSt01   ,1974,Steve,Mix,east,N,1,11,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
932,MoeDo01   ,1967,Douglas,Moe,west,A,1,29,17.0,5.0,2.0,7.0,5.0,0.0,0.0,2.0,4.0,13.0,7.0,5.0,3.0,1.0,0.0
933,MoeDo01   ,1968,Douglas,Moe,west,A,1,26,17.0,2.0,4.0,6.0,6.0,0.0,0.0,1.0,3.0,13.0,6.0,8.0,5.0,0.0,0.0
934,MoeDo01   ,1969,Douglas,Moe,east,A,1,26,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0
935,MoncrSi01 ,1984,Sidney,Moncrief,east,N,1,22,8.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,6.0,0.0,0.0
936,MoncrSi01 ,1983,Sidney,Moncrief,east,N,1,26,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0
937,MoncrSi01 ,1982,Sidney,Moncrief,east,N,1,28,20.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,4.0,0.0,0.0
938,MoncrSi01 ,1985,Sidney,Moncrief,east,N,1,26,16.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,7.0,0.0,0.0
939,MonroEa01 ,1970,Earl,Monroe,east,N,1,18,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
940,MonroEa01 ,1968,Earl,Monroe,east,N,1,27,21.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,6.0,12.0,9.0,0.0,0.0
941,MonroEa01 ,1976,Earl,Monroe,east,N,1,15,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
942,MonroEa01 ,1974,Earl,Monroe,east,N,1,25,9.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,3.0,0.0,0.0
943,MooreGe01 ,1969,Gene,Moore,east,A,1,12,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0
944,MournAl01 ,1994,Alonzo,Mourning,east,N,1,19,10.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,2.0,0.0,0.0
945,MournAl01 ,1993,Alonzo,Mourning,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,MournAl01 ,2001,Alonzo,Mourning,east,N,1,16,13.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.0
947,MournAl01 ,2000,Alonzo,Mourning,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,MournAl01 ,1999,Alonzo,Mourning,east,N,1,27,15.0,5.0,2.0,7.0,1.0,3.0,4.0,1.0,4.0,11.0,7.0,2.0,1.0,0.0,0.0
949,MournAl01 ,1996,Alonzo,Mourning,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,MournAl01 ,1995,Alonzo,Mourning,east,N,1,13,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
951,MulliCh01 ,1992,Chris,Mullin,east,N,1,21,16.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,9.0,0.0,0.0
952,MulliCh01 ,1991,Chris,Mullin,west,N,1,24,13.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0
953,MulliCh01 ,1990,Chris,Mullin,west,N,1,24,13.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,0.0,0.0
954,MulliCh01 ,1989,Chris,Mullin,west,N,1,16,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0
955,MulliCh01 ,1988,Chris,Mullin,west,N,1,14,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0
956,MulliJe01 ,1970,Jeff,Mullins,west,N,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,MulliJe01 ,1969,Jeff,Mullins,west,N,1,14,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0
958,MulliJe01 ,1968,Jeff,Mullins,west,N,1,25,14.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0
959,MurphCa01 ,1978,Calvin,Murphy,east,N,1,15,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
960,MutomDi01 ,2000,Dikembe,Mutombo,east,N,1,28,6.0,19.0,3.0,22.0,0.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0
961,MutomDi01 ,1999,Dikembe,Mutombo,east,N,1,16,4.0,6.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
962,MutomDi01 ,1997,Dikembe,Mutombo,east,N,1,19,9.0,6.0,1.0,7.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,2.0,1.0,0.0,0.0
963,MutomDi01 ,1996,Dikembe,Mutombo,east,N,1,15,3.0,6.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0
964,MutomDi01 ,1995,Dikembe,Mutombo,west,N,1,11,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
965,MutomDi01 ,1994,Dikembe,Mutombo,west,N,1,20,12.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0
966,MutomDi01 ,1991,Dikembe,Mutombo,west,N,1,10,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
967,MutomDi01 ,2001,Dikembe,Mutombo,east,N,1,21,8.0,4.0,6.0,10.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0
968,NanceLa01 ,1992,Larry,Nance,west,N,1,12,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0
969,NanceLa01 ,1988,Larry,Nance,east,N,1,17,10.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0
970,NanceLa01 ,1984,Larry,Nance,west,N,1,15,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,2.0,0.0,0.0
971,NashSt01  ,2002,Steve,Nash,west,N,1,16,2.0,3.0,2.0,5.0,3.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0
972,NashSt01  ,2001,Steve,Nash,west,N,1,24,8.0,1.0,2.0,3.0,9.0,1.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,4.0,2.0
973,NaterSw01 ,1973,Swen,Nater,west,A,1,28,29.0,9.0,13.0,22.0,0.0,0.0,2.0,2.0,2.0,24.0,13.0,4.0,3.0,0.0,0.0
974,NaterSw01 ,1974,Swen,Nater,west,A,1,26,12.0,3.0,2.0,5.0,1.0,0.0,0.0,2.0,3.0,13.0,5.0,2.0,2.0,0.0,0.0
975,NattCa01  ,1984,Calvin,Natt,west,N,1,11,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0
976,NaullWi01 ,1961,Willie,Naulls,east,N,1,21,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,1.0,0.0,0.0
977,NaullWi01 ,1960,Willie,Naulls,east,N,1,16,8.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0
978,NaullWi01 ,1959,Willie,Naulls,east,N,1,26,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,4.0,3.0,0.0,0.0
979,NaullWi01 ,1957,Willie,Naulls,east,N,1,15,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0
980,NetolBo01 ,1967,Bob,Netolicky,east,A,1,19,12.0,8.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,4.0,4.0,0.0,0.0
981,NetolBo01 ,1968,Bob,Netolicky,east,A,1,26,13.0,9.0,3.0,12.0,1.0,0.0,0.0,1.0,2.0,9.0,5.0,5.0,3.0,0.0,0.0
982,NetolBo01 ,1969,Bob,Netolicky,east,A,1,33,15.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,18.0,7.0,4.0,1.0,0.0,0.0
983,NetolBo01 ,1970,Bob,Netolicky,west,A,1,22,6.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0
984,NixonNo01 ,1984,Norm,Nixon,west,N,1,19,11.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0
985,NobleCh01 ,1959,Chuck,Noble,west,N,1,11,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
986,NowitDi01 ,2003,Dirk,Nowitzki,west,N,1,13,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
987,NowitDi01 ,2002,Dirk,Nowitzki,west,N,1,16,9.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,4.0,0.0,0.0,4.0,1.0
988,NowitDi01 ,2001,Dirk,Nowitzki,west,N,1,24,12.0,6.0,2.0,8.0,3.0,0.0,0.0,2.0,1.0,11.0,5.0,1.0,1.0,4.0,1.0
989,OakleCh01 ,1993,Charles,Oakley,east,N,1,11,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
990,OhlDo01   ,1966,Don,Ohl,east,N,1,22,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,7.0,7.0,0.0,0.0
991,OhlDo01   ,1965,Don,Ohl,west,N,1,23,16.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,7.0,3.0,2.0,0.0,0.0
992,OhlDo01   ,1964,Don,Ohl,west,N,1,12,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
993,OhlDo01   ,1963,Don,Ohl,west,N,1,18,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0
994,OhlDo01   ,1962,Don,Ohl,west,N,1,12,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0
995,OlajuHa01 ,1996,Hakeem,Olajuwon,west,N,1,28,11.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,8.0,5.0,2.0,1.0,0.0,0.0
996,OlajuHa01 ,1995,Hakeem,Olajuwon,west,N,1,14,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
997,OlajuHa01 ,1994,Hakeem,Olajuwon,west,N,1,25,13.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,2.0,0.0,0.0,0.0
998,OlajuHa01 ,1993,Hakeem,Olajuwon,west,N,1,30,19.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,15.0,8.0,6.0,3.0,0.0,0.0
999,OlajuHa01 ,1992,Hakeem,Olajuwon,east,N,1,21,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0
1000,OlajuHa01 ,1991,Hakeem,Olajuwon,west,N,1,20,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0
1001,OlajuHa01 ,1989,Hakeem,Olajuwon,west,N,1,31,8.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,10.0,4.0,0.0,0.0
1002,OlajuHa01 ,1988,Hakeem,Olajuwon,west,N,1,25,12.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,2.0,0.0,0.0
1003,OlajuHa01 ,1987,Hakeem,Olajuwon,west,N,1,28,21.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,13.0,8.0,7.0,5.0,0.0,0.0
1004,OlajuHa01 ,1986,Hakeem,Olajuwon,west,N,1,26,10.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,6.0,0.0,0.0
1005,OlajuHa01 ,1985,Hakeem,Olajuwon,west,N,1,15,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0
1006,OlajuHa01 ,1984,Hakeem,Olajuwon,west,N,1,15,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0
1007,ONeaJe01  ,2003,Jermaine,O'Neal,east,N,1,28,16.0,7.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,13.0,7.0,4.0,2.0,0.0,0.0
1008,ONeaJe01  ,2002,Jermaine,O'Neal,east,N,1,33,10.0,6.0,4.0,10.0,0.0,2.0,4.0,2.0,2.0,10.0,3.0,6.0,4.0,0.0,0.0
1009,ONeaJe01  ,2001,Jermaine,O'Neal,east,N,1,17,7.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,4.0,3.0,0.0,0.0
1010,ONeaSh01  ,2002,Shaquille,O'Neal,west,N,1,26,19.0,10.0,3.0,13.0,1.0,2.0,1.0,3.0,3.0,14.0,8.0,5.0,3.0,0.0,0.0
1011,ONeaSh01  ,2001,Shaquille,O'Neal,west,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,ONeaSh01  ,2000,Shaquille,O'Neal,west,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,ONeaSh01  ,1999,Shaquille,O'Neal,west,N,1,25,22.0,5.0,4.0,9.0,3.0,0.0,3.0,4.0,2.0,20.0,11.0,2.0,0.0,0.0,0.0
1014,ONeaSh01  ,1997,Shaquille,O'Neal,west,N,1,18,12.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,10.0,5.0,4.0,2.0,0.0,0.0
1015,ONeaSh01  ,1996,Shaquille,O'Neal,west,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,ONeaSh01  ,1995,Shaquille,O'Neal,east,N,1,28,25.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,16.0,10.0,11.0,5.0,0.0,0.0
1017,ONeaSh01  ,1994,Shaquille,O'Neal,east,N,1,26,22.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,4.0,0.0,0.0
1018,ONeaSh01  ,1993,Shaquille,O'Neal,east,N,1,26,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,11.0,4.0,0.0,0.0
1019,ONeaSh01  ,1992,Shaquille,O'Neal,west,N,1,25,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,9.0,6.0,0.0,0.0
1020,ONeaSh11  ,2003,Shaquille,O'Neal,west,N,1,24,24.0,6.0,5.0,11.0,1.0,2.0,2.0,4.0,3.0,19.0,12.0,1.0,0.0,0.0,0.0
1021,ParisRo01 ,1990,Robert,Parish,east,N,1,5,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1022,ParisRo01 ,1989,Robert,Parish,east,N,1,21,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0
1023,ParisRo01 ,1986,Robert,Parish,east,N,1,8,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
1024,ParisRo01 ,1985,Robert,Parish,east,N,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1025,ParisRo01 ,1984,Robert,Parish,east,N,1,10,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
1026,ParisRo01 ,1983,Robert,Parish,east,N,1,28,12.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,2.0,0.0,0.0
1027,ParisRo01 ,1982,Robert,Parish,east,N,1,18,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,0.0,0.0
1028,ParisRo01 ,1981,Robert,Parish,east,N,1,25,16.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,18.0,5.0,6.0,6.0,0.0,0.0
1029,ParisRo01 ,1980,Robert,Parish,east,N,1,25,16.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,18.0,5.0,6.0,6.0,0.0,0.0
1030,PaultBi01 ,1972,Billy,Paultz,east,A,1,15,3.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
1031,PaultBi01 ,1974,Billy,Paultz,east,A,1,18,4.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0
1032,PaultBi01 ,1975,Billy,Paultz,AllStars,A,1,20,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,2.0,0.0,0.0
1033,PaxsoJi01 ,1983,Jim,Paxson,west,N,1,14,10.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0
1034,PaxsoJi01 ,1982,Jim,Paxson,west,N,1,17,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0
1035,PaytoGa01 ,2002,Gary,Payton,west,N,1,15,8.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0
1036,PaytoGa01 ,2001,Gary,Payton,west,N,1,22,18.0,1.0,0.0,1.0,6.0,3.0,0.0,3.0,1.0,13.0,7.0,0.0,0.0,6.0,4.0
1037,PaytoGa01 ,2000,Gary,Payton,west,N,1,18,0.0,2.0,2.0,4.0,5.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
1038,PaytoGa01 ,1999,Gary,Payton,west,N,1,20,5.0,4.0,0.0,4.0,8.0,2.0,0.0,2.0,1.0,8.0,1.0,3.0,3.0,4.0,0.0
1039,PaytoGa01 ,1997,Gary,Payton,west,N,1,24,7.0,1.0,2.0,3.0,13.0,2.0,0.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,1.0
1040,PaytoGa01 ,1996,Gary,Payton,west,N,1,20,17.0,1.0,0.0,1.0,10.0,2.0,0.0,4.0,2.0,15.0,7.0,2.0,2.0,5.0,1.0
1041,PaytoGa01 ,1995,Gary,Payton,west,N,1,28,18.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,6.0,0.0,0.0
1042,PaytoGa01 ,1994,Gary,Payton,west,N,1,23,6.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0
1043,PaytoGa01 ,1993,Gary,Payton,west,N,1,17,6.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
1044,PetriGe01 ,1973,Geoff,Petrie,west,N,1,26,8.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,2.0,0.0,0.0
1045,PetriGe01 ,1970,Geoff,Petrie,west,N,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1046,PettiBo01 ,1954,Bob,Pettit,west,N,1,27,8.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0,2.0,0.0,0.0
1047,PettiBo01 ,1964,Bob,Pettit,west,N,1,34,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,5.0,3.0,0.0,0.0
1048,PettiBo01 ,1963,Bob,Pettit,west,N,1,36,19.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,9.0,7.0,0.0,0.0
1049,PettiBo01 ,1962,Bob,Pettit,west,N,1,32,25.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,12.0,11.0,0.0,0.0
1050,PettiBo01 ,1961,Bob,Pettit,west,N,1,37,25.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,20.0,10.0,5.0,5.0,0.0,0.0
1051,PettiBo01 ,1960,Bob,Pettit,west,N,1,32,29.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,7.0,3.0,0.0,0.0
1052,PettiBo01 ,1959,Bob,Pettit,west,N,1,28,11.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0,6.0,3.0,0.0,0.0
1053,PettiBo01 ,1958,Bob,Pettit,west,N,1,34,25.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,21.0,8.0,9.0,9.0,0.0,0.0
1054,PettiBo01 ,1957,Bob,Pettit,west,N,1,38,28.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,21.0,10.0,10.0,8.0,0.0,0.0
1055,PettiBo01 ,1956,Bob,Pettit,west,N,1,31,21.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,18.0,8.0,6.0,5.0,0.0,0.0
1056,PettiBo01 ,1955,Bob,Pettit,west,N,1,31,20.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,6.0,0.0,0.0
1057,PhillAn01 ,1954,Andy,Phillip,west,N,1,28,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
1058,PhillAn01 ,1953,Andy,Phillip,west,N,1,19,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0
1059,PhillAn01 ,1952,Andy,Phillip,west,N,1,36,9.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0
1060,PhillAn01 ,1950,Andy,Phillip,east,N,1,0,6.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0
1061,PhillAn01 ,1951,Andy,Phillip,east,N,1,30,11.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,0.0
1062,PiercPa01 ,2003,Paul,Pierce,east,N,1,13,8.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,1.0,0.0
1063,PiercPa01 ,2002,Paul,Pierce,east,N,1,18,8.0,2.0,0.0,2.0,3.0,4.0,0.0,2.0,1.0,11.0,4.0,0.0,0.0,5.0,0.0
1064,PiercPa01 ,2001,Paul,Pierce,east,N,1,23,19.0,4.0,3.0,7.0,3.0,1.0,0.0,0.0,1.0,18.0,9.0,0.0,0.0,6.0,1.0
1065,PiercRi01 ,1990,Ricky,Pierce,east,N,1,19,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,1.0,0.0,0.0
1066,PippeSc01 ,1996,Scottie,Pippen,east,N,1,25,8.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,0.0,3.0,0.0
1067,PippeSc01 ,1995,Scottie,Pippen,east,N,1,25,8.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
1068,PippeSc01 ,1994,Scottie,Pippen,east,N,1,30,12.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0
1069,PippeSc01 ,1993,Scottie,Pippen,east,N,1,31,29.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,15.0,9.0,10.0,6.0,0.0,0.0
1070,PippeSc01 ,1992,Scottie,Pippen,west,N,1,29,10.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,14.0,4.0,3.0,2.0,0.0,0.0
1071,PippeSc01 ,1991,Scottie,Pippen,east,N,1,21,14.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,3.0,2.0,0.0,0.0
1072,PippeSc01 ,1989,Scottie,Pippen,east,N,1,12,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
1073,PollaJi01 ,1950,Jim,Pollard,west,N,1,0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0
1074,PollaJi01 ,1954,Jim,Pollard,west,N,1,27,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,3.0,3.0,0.0,0.0
1075,PollaJi01 ,1953,Jim,Pollard,west,N,1,41,23.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,22.0,10.0,5.0,3.0,0.0,0.0
1076,PollaJi01 ,1951,Jim,Pollard,west,N,1,29,4.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0
